"Country Name","Country Code","Indicator Name","Indicator Code","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"United States","USA","Multidimensional poverty, Headcount ratio (% of population)","SI.POV.HCRT.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.2","","",
"United States","USA","Multidimensional poverty, Monetary poverty (% of population deprived)","SI.POV.DDAY.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","",
"United States","USA","Multidimensional poverty, Sanitation (% of population deprived)","SI.POV.SANI.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","1.1","","","","","1.1","","","","","","","1.2","","","","","1.3","1.3","1.3","1.3","1.3","1.3","2","2.1","2.1","2.1","2.1","2.2","2.9","2.9","3","3","3","3","3.1","3.1","3.1","3.1","3.1","4","4","3.2","4.1","3.3","","",
"United States","USA","Number of poor at $3.10 a day (2011 PPP) (millions)","SI.POV.NOP2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Number of poor at $3.20 a day (2011 PPP) (millions)","SI.POV.LMIC.NO","2.1","","","","","1.7","","","","","","","1.8","","","","","1.9","1.9","1.9","2","2","2","2","2.8","2.1","2.1","2.8","2.9","3.6","3.7","3.7","3.7","3.8","3.8","3.1","3.9","3.9","3.9","3.9","4.8","4","4","4.9","4.1","","",
"United States","USA","Number of poor at $5.50 a day (2011 PPP) (millions)","SI.POV.UMIC.NO","3.7","","","","","2.8","","","","","","","3","","","","","3.1","3.8","3.2","3.9","3.3","3.4","3.4","4.1","3.5","3.5","4.3","4.3","5.1","5.1","4.4","5.2","4.5","5.3","4.6","5.4","5.5","5.5","5.5","6.4","5.6","5.6","5.7","5.7","","",
"United States","USA","Population living below 50 percent of median income or consumption (% of population)","SI.SPR.BL50.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Population, total","SP.POP.TOTL","213854000","215973000","218035000","220239000","222585000","225055000","227225000","229466000","231664000","233792000","235825000","237924000","240133000","242289000","244499000","246819000","249623000","252981000","256514000","259919000","263126000","266278000","269394000","272657000","275854000","279040000","282162411","284968955","287625193","290107933","292805298","295516599","298379912","301231207","304093966","306771529","309327143","311583481","313877662","316059947","318386329","320738994","323071755","325122128","326838199","328329953","",
"United States","USA","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","0.4","","","","","0.4","","","","","","","0.4","","","","","0.3","0.3","0.4","0.4","0.4","0.5","0.5","0.6","0.5","0.5","0.7","0.6","0.8","0.8","0.8","0.8","0.8","0.9","0.7","0.9","0.8","0.8","0.8","1","0.9","0.9","1","0.9","","",
"United States","USA","Poverty gap at $3.10 a day (2011 PPP) (%)","SI.POV.GAP2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty gap at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC.GP","0.5","","","","","0.5","","","","","","","0.5","","","","","0.4","0.5","0.5","0.5","0.5","0.6","0.6","0.7","0.6","0.6","0.8","0.7","0.9","0.9","0.9","0.9","0.9","1","0.8","1","0.9","1","0.9","1.1","1","1","1.1","1","","",
"United States","USA","Poverty gap at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC.GP","0.9","","","","","0.7","","","","","","","0.7","","","","","0.7","0.7","0.7","0.8","0.7","0.7","0.8","0.9","0.8","0.8","1","0.9","1.1","1.1","1.1","1.1","1.1","1.2","1","1.2","1.2","1.2","1.1","1.4","1.3","1.2","1.3","1.2","","",
"United States","USA","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty gap at national poverty lines (%), including noncomparable values","SI.POV.NAGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","0.5","","","","","0.5","","","","","","","0.5","","","","","0.5","0.5","0.5","0.5","0.5","0.5","0.7","0.7","0.7","0.7","0.7","0.7","1","1","1","1","1","1","1","1","1","1","1","1.2","1.2","1","1.2","1","","",
"United States","USA","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population), first comparable values","SI.POV.DDAY.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population), second comparable values","SI.POV.DDAY.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population), third comparable values","SI.POV.DDAY.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day, age 0-14  (2011 PPP) (% of population age 0-14)","SI.POV.DDAY.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day, age 15-64 (2011 PPP) (% of population age 15-64)","SI.POV.DDAY.1564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day, age 65+ (2011 PPP) (% of population age 65+)","SI.POV.DDAY.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day, Female (2011 PPP) (% of female population)","SI.POV.DDAY.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day, Male  (2011 PPP) (% of male population)","SI.POV.DDAY.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","SI.POV.DDAY.RU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","SI.POV.DDAY.UR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","SI.POV.DDAY.16.PR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","SI.POV.DDAY.16.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day, without education (2011 PPP) (% of population age 16+ without education)","SI.POV.DDAY.16.PL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $1.90 a day,  with Tertiary/post-secondary education (2011 PPP) (% of population age 16+ with Tertiary/post-secondary education)","SI.POV.DDAY.16.ST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population)","SI.POV.2DAY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC","1","","","","","0.7","","","","","","","0.7","","","","","0.7","0.7","0.7","0.7","0.7","0.7","0.7","1","0.7","0.7","1","1","1.2","1.2","1.2","1.2","1.2","1.2","1","1.2","1.2","1.2","1.2","1.5","1.2","1.2","1.5","1.2","","",
"United States","USA","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), first comparable values","SI.POV.LMIC.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), second comparable values","SI.POV.LMIC.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population), third comparable values","SI.POV.LMIC.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC","1.7","","","","","1.2","","","","","","","1.2","","","","","1.2","1.5","1.2","1.5","1.2","1.2","1.2","1.5","1.2","1.2","1.5","1.5","1.7","1.7","1.5","1.7","1.5","1.7","1.5","1.7","1.7","1.7","1.7","2","1.7","1.7","1.7","1.7","","",
"United States","USA","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population), first comparable values","SI.POV.UMIC.FS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population), second comparable values","SI.POV.UMIC.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population), third comparable values","SI.POV.UMIC.TH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at national poverty lines (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Poverty headcount ratio at national poverty lines (% of population), including noncomparable values","SI.POV.NAHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Survey mean consumption or income per capita, bottom 40% (2011 PPP $ per day)","SI.SPR.PC40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.92","","","","","28.5","","",
"United States","USA","Survey mean consumption or income per capita, top 10% (2011 PPP $ per day)","SI.SPR.PT10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190.92","","","","","227.68","","",
"United States","USA","Survey mean consumption or income per capita, top 60% (2011 PPP $ per day)","SI.SPR.PT60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.27","","","","","104.25","","",
